getpid(), current_time, number, utime, stime, ru_maxrss, ru_msgsnd, ru_msgrcv, ru_nvcsw, ru_nivcsw
19028, 1264542538.698651, 0, 0.010830, 0.030665, 360448, 0, 2490, 2476, 16
19034, 1264542538.699466, 52437001, 6.642446, 0.016402, 192512, 362, 0, 1, 2055
19032, 1264542538.705423, 33085001, 6.835826, 0.018972, 192512, 463, 0, 1, 2594
19034, 1264542538.707856, 52440001, 6.650767, 0.016428, 192512, 363, 0, 1, 2059
19033, 1264542538.715341, 42798001, 6.963141, 0.018788, 192512, 408, 0, 1, 2543
19034, 1264542538.729236, 52444001, 6.662069, 0.016455, 192512, 364, 0, 1, 2063
19028, 1264542538.729259, 0, 0.010851, 0.030713, 360448, 0, 2495, 2481, 16
19031, 1264542538.737789, 23625001, 6.866107, 0.019705, 192512, 512, 0, 1, 2537
19033, 1264542538.750848, 42804001, 6.978526, 0.018823, 192512, 409, 0, 1, 2549
19030, 1264542538.756243, 14695001, 6.973839, 0.022703, 192512, 745, 0, 2, 2743
19032, 1264542538.763255, 33093001, 6.853626, 0.018994, 192512, 464, 0, 1, 2596
19032, 1264542538.765399, 33094001, 6.855763, 0.019000, 192512, 465, 0, 1, 2596
19028, 1264542538.765420, 0, 0.010870, 0.030770, 360448, 0, 2500, 2486, 17
19030, 1264542538.794160, 14706001, 6.991192, 0.022763, 192512, 746, 0, 2, 2749
19030, 1264542538.798903, 14709001, 6.995921, 0.022778, 192512, 747, 0, 2, 2749
19030, 1264542538.803697, 14712001, 7.000709, 0.022785, 192512, 748, 0, 2, 2749
19030, 1264542538.810792, 14716001, 7.007135, 0.022800, 192512, 749, 0, 2, 2750
19034, 1264542538.814664, 52453001, 6.687009, 0.016515, 192512, 365, 0, 1, 2074
19028, 1264542538.814691, 0, 0.010890, 0.030824, 360448, 0, 2505, 2491, 17
19033, 1264542538.823301, 42816001, 7.009715, 0.018890, 192512, 410, 0, 1, 2560
19032, 1264542538.825744, 33103001, 6.876101, 0.019092, 192512, 466, 0, 1, 2605
19033, 1264542538.826040, 42817001, 7.012401, 0.018909, 192512, 411, 0, 1, 2563
19031, 1264542538.831126, 23643001, 6.901561, 0.019778, 192512, 513, 0, 1, 2547
19034, 1264542538.856692, 52464001, 6.717319, 0.016581, 192512, 366, 0, 1, 2083
19028, 1264542538.856720, 0, 0.010910, 0.030873, 360448, 0, 2510, 2496, 17
19030, 1264542538.863311, 14724001, 7.019955, 0.022815, 192512, 750, 0, 2, 2751
19033, 1264542538.869215, 42822001, 7.024785, 0.018931, 192512, 412, 0, 1, 2566
19031, 1264542538.874601, 23650001, 6.914998, 0.019808, 192512, 514, 0, 1, 2549
19033, 1264542538.876413, 42825001, 7.031893, 0.018964, 192512, 413, 0, 1, 2571
19031, 1264542538.878728, 23652001, 6.919112, 0.019822, 192512, 515, 0, 1, 2549
19028, 1264542538.878752, 0, 0.010930, 0.030922, 360448, 0, 2515, 2501, 17
19034, 1264542538.888219, 52467001, 6.725583, 0.016620, 192512, 367, 0, 1, 2089
19033, 1264542538.901669, 42831001, 7.046881, 0.019006, 192512, 414, 0, 1, 2578
19031, 1264542538.904596, 23655001, 6.924962, 0.019834, 192512, 516, 0, 1, 2550
19031, 1264542538.910358, 23658001, 6.930718, 0.019841, 192512, 517, 0, 1, 2550
19030, 1264542538.913897, 14731001, 7.031442, 0.022851, 192512, 751, 0, 2, 2753
19028, 1264542538.913923, 0, 0.010950, 0.030976, 360448, 0, 2520, 2506, 17
19030, 1264542538.929379, 14739001, 7.044271, 0.022877, 192512, 752, 0, 2, 2755
19030, 1264542538.945103, 14748001, 7.058745, 0.023005, 192512, 753, 0, 2, 2793
19031, 1264542538.950595, 23664001, 6.942803, 0.019872, 192512, 518, 0, 1, 2553
19032, 1264542538.952180, 33121001, 6.917085, 0.019148, 192512, 467, 0, 1, 2610
19030, 1264542538.966416, 14751001, 7.063579, 0.023027, 192512, 754, 0, 2, 2794
19028, 1264542538.966443, 0, 0.010975, 0.031080, 360448, 0, 2525, 2511, 17
19034, 1264542538.970853, 52476001, 6.750245, 0.016693, 192512, 368, 0, 1, 2100
19031, 1264542538.974780, 23671001, 6.956664, 0.019900, 192512, 519, 0, 1, 2556
19032, 1264542538.974831, 33124001, 6.924156, 0.019180, 192512, 468, 0, 1, 2614
19033, 1264542538.985739, 42843001, 7.076970, 0.019111, 192512, 415, 0, 1, 2594
19034, 1264542538.989755, 52477001, 6.753013, 0.016719, 192512, 369, 0, 1, 2102
19028, 1264542538.989783, 0, 0.010998, 0.031139, 360448, 0, 2530, 2516, 17
19030, 1264542538.997015, 14754001, 7.068457, 0.023043, 192512, 755, 0, 2, 2795
19031, 1264542539.005562, 23677001, 6.968526, 0.019974, 192512, 520, 0, 1, 2565
19030, 1264542539.016979, 14760001, 7.078033, 0.023084, 192512, 756, 0, 2, 2799
19030, 1264542539.018548, 14761001, 7.079571, 0.023101, 192512, 757, 0, 2, 2800
19034, 1264542539.022071, 52483001, 6.769307, 0.016783, 192512, 370, 0, 1, 2113
19028, 1264542539.022098, 0, 0.011020, 0.031196, 360448, 0, 2535, 2521, 17
19031, 1264542539.025366, 23683001, 6.979961, 0.020009, 192512, 521, 0, 1, 2568
19031, 1264542539.031073, 23686001, 6.985656, 0.020021, 192512, 522, 0, 1, 2568
19032, 1264542539.032996, 33136001, 6.951198, 0.019252, 192512, 469, 0, 1, 2622
19033, 1264542539.045425, 42850001, 7.095103, 0.019184, 192512, 416, 0, 1, 2604
19030, 1264542539.050937, 14766001, 7.087729, 0.023126, 192512, 758, 0, 2, 2803
19028, 1264542539.050965, 0, 0.011041, 0.031244, 360448, 0, 2540, 2526, 17
19032, 1264542539.051073, 33141001, 6.962475, 0.019283, 192512, 470, 0, 1, 2626
19032, 1264542539.076625, 33148001, 6.977925, 0.019323, 192512, 471, 0, 1, 2633
19033, 1264542539.078729, 42852001, 7.100231, 0.019209, 192512, 417, 0, 1, 2608
19031, 1264542539.096619, 23697001, 7.007680, 0.020043, 192512, 523, 0, 1, 2570
19030, 1264542539.100462, 14775001, 7.102558, 0.023155, 192512, 759, 0, 2, 2805
19028, 1264542539.100486, 0, 0.011061, 0.031296, 360448, 0, 2545, 2531, 17
19034, 1264542539.106768, 52498001, 6.811457, 0.016891, 192512, 371, 0, 1, 2130
19031, 1264542539.118514, 23698001, 7.009556, 0.020057, 192512, 524, 0, 1, 2571
19032, 1264542539.127957, 33157001, 6.998838, 0.019370, 192512, 472, 0, 1, 2641
19030, 1264542539.130044, 14781001, 7.112118, 0.023172, 192512, 760, 0, 2, 2806
19032, 1264542539.132430, 33159001, 7.003274, 0.019384, 192512, 473, 0, 1, 2643
19028, 1264542539.132452, 0, 0.011081, 0.031345, 360448, 0, 2550, 2536, 17
19030, 1264542539.134898, 14784001, 7.116966, 0.023179, 192512, 761, 0, 2, 2806
19031, 1264542539.156181, 23707001, 7.027201, 0.020073, 192512, 525, 0, 1, 2572
19032, 1264542539.156299, 33165001, 7.017044, 0.019416, 192512, 474, 0, 1, 2649
19030, 1264542539.159675, 14787001, 7.121724, 0.023193, 192512, 762, 0, 2, 2807
19030, 1264542539.164656, 14790001, 7.126694, 0.023203, 192512, 763, 0, 2, 2807
19028, 1264542539.164677, 0, 0.011100, 0.031391, 360448, 0, 2555, 2541, 17
19032, 1264542539.170238, 33169001, 7.026401, 0.019451, 192512, 475, 0, 1, 2654
19031, 1264542539.175760, 23712001, 7.036764, 0.020087, 192512, 526, 0, 1, 2573
19034, 1264542539.177265, 52509001, 6.841581, 0.016963, 192512, 372, 0, 1, 2142
19033, 1264542539.181199, 42865001, 7.132644, 0.019244, 192512, 418, 0, 1, 2611
19034, 1264542539.187977, 52513001, 6.852174, 0.017005, 192512, 373, 0, 1, 2148
19028, 1264542539.188000, 0, 0.011120, 0.031438, 360448, 0, 2560, 2546, 17
19030, 1264542539.190950, 14794001, 7.132971, 0.023214, 192512, 764, 0, 2, 2808
19030, 1264542539.195731, 14797001, 7.137746, 0.023221, 192512, 765, 0, 2, 2808
19032, 1264542539.205747, 33172001, 7.032970, 0.019474, 192512, 476, 0, 1, 2657
19033, 1264542539.215913, 42871001, 7.147341, 0.019256, 192512, 419, 0, 1, 2612
19030, 1264542539.220623, 14800001, 7.142618, 0.023235, 192512, 766, 0, 2, 2809
19028, 1264542539.220692, 0, 0.011141, 0.031532, 360448, 0, 2565, 2551, 17
19030, 1264542539.223646, 14802001, 7.145634, 0.023241, 192512, 767, 0, 2, 2809
19033, 1264542539.230605, 42873001, 7.152016, 0.019271, 192512, 420, 0, 1, 2613
19031, 1264542539.239102, 23719001, 7.050071, 0.020108, 192512, 527, 0, 1, 2575
19031, 1264542539.244903, 23722001, 7.055864, 0.020116, 192512, 528, 0, 1, 2575
19034, 1264542539.253397, 52524001, 6.882175, 0.017081, 192512, 374, 0, 1, 2160
19028, 1264542539.253421, 0, 0.011161, 0.031581, 360448, 0, 2570, 2556, 17
19034, 1264542539.256090, 52525001, 6.884840, 0.017092, 192512, 375, 0, 1, 2161
19033, 1264542539.261019, 42877001, 7.162411, 0.019285, 192512, 421, 0, 1, 2614
19032, 1264542539.267445, 33186001, 7.064291, 0.019547, 192512, 477, 0, 1, 2669
19032, 1264542539.269839, 33187001, 7.066636, 0.019569, 192512, 478, 0, 1, 2672
19031, 1264542539.274827, 23727001, 7.065768, 0.020129, 192512, 529, 0, 1, 2576
19028, 1264542539.274849, 0, 0.011180, 0.031627, 360448, 0, 2575, 2561, 17
19030, 1264542539.284912, 14815001, 7.166753, 0.023270, 192512, 768, 0, 2, 2812
19031, 1264542539.290846, 23730001, 7.071662, 0.020144, 192512, 530, 0, 1, 2577
19031, 1264542539.299404, 23734001, 7.079332, 0.020159, 192512, 531, 0, 1, 2578
19031, 1264542539.306820, 23736001, 7.083200, 0.020184, 192512, 532, 0, 1, 2580
19031, 1264542539.308796, 23737001, 7.085151, 0.020195, 192512, 533, 0, 1, 2581
19028, 1264542539.308817, 0, 0.011202, 0.031684, 360448, 0, 2580, 2566, 17
19033, 1264542539.314051, 42885001, 7.182415, 0.019324, 192512, 422, 0, 1, 2617
19031, 1264542539.315109, 23740001, 7.090930, 0.020235, 192512, 534, 0, 1, 2586
19033, 1264542539.316540, 42886001, 7.184895, 0.019334, 192512, 423, 0, 1, 2617
19033, 1264542539.343467, 42892001, 7.199734, 0.019347, 192512, 424, 0, 1, 2618
19030, 1264542539.352042, 14835001, 7.198893, 0.023308, 192512, 769, 0, 2, 2816
19028, 1264542539.352066, 0, 0.011222, 0.031734, 360448, 0, 2585, 2571, 17
19031, 1264542539.362179, 23754001, 7.117717, 0.020292, 192512, 535, 0, 1, 2595
19034, 1264542539.366010, 52540001, 6.926493, 0.017212, 192512, 376, 0, 1, 2180
19030, 1264542539.376780, 14838001, 7.203609, 0.023327, 192512, 770, 0, 2, 2817
19031, 1264542539.380797, 23758001, 7.126159, 0.020336, 192512, 536, 0, 1, 2601
19030, 1264542539.383386, 14842001, 7.210208, 0.023334, 192512, 771, 0, 2, 2817
19028, 1264542539.383407, 0, 0.011242, 0.031784, 360448, 0, 2590, 2576, 17
19031, 1264542539.400734, 23763001, 7.135999, 0.020361, 192512, 537, 0, 1, 2604
19030, 1264542539.406648, 14844001, 7.213520, 0.023346, 192512, 772, 0, 2, 2818
19034, 1264542539.410973, 52549001, 6.951150, 0.017282, 192512, 377, 0, 1, 2190
19031, 1264542539.426366, 23767001, 7.144015, 0.020392, 192512, 538, 0, 1, 2608
19030, 1264542539.434622, 14853001, 7.227642, 0.023384, 192512, 773, 0, 2, 2822
19028, 1264542539.434655, 0, 0.011263, 0.031838, 360448, 0, 2595, 2581, 17
19034, 1264542539.434898, 52551001, 6.957016, 0.017316, 192512, 378, 0, 1, 2195
19030, 1264542539.436156, 14854001, 7.229167, 0.023395, 192512, 774, 0, 2, 2822
19032, 1264542539.442956, 33208001, 7.113743, 0.019663, 192512, 479, 0, 1, 2686
19030, 1264542539.444998, 14859001, 7.237358, 0.023408, 192512, 775, 0, 2, 2823
19032, 1264542539.449699, 33211001, 7.120443, 0.019680, 192512, 480, 0, 1, 2688
19028, 1264542539.449721, 0, 0.011285, 0.031887, 360448, 0, 2600, 2586, 17
19031, 1264542539.451389, 23770001, 7.149915, 0.020440, 192512, 539, 0, 1, 2613
19032, 1264542539.482602, 33220001, 7.140610, 0.019764, 192512, 481, 0, 1, 2700
19030, 1264542539.514878, 14871001, 7.256582, 0.023451, 192512, 776, 0, 2, 2827
19030, 1264542539.521299, 14875001, 7.262985, 0.023470, 192512, 777, 0, 2, 2827
19034, 1264542539.523819, 52558001, 6.976678, 0.017381, 192512, 379, 0, 1, 2202
19028, 1264542539.523845, 0, 0.011308, 0.031948, 360448, 0, 2605, 2591, 17
19031, 1264542539.535916, 23785001, 7.179795, 0.020522, 192512, 540, 0, 1, 2626
19033, 1264542539.548200, 42921001, 7.272132, 0.019469, 192512, 425, 0, 1, 2629
19032, 1264542539.549464, 33231001, 7.165293, 0.019844, 192512, 482, 0, 1, 2712
19031, 1264542539.557198, 23788001, 7.185582, 0.020547, 192512, 541, 0, 1, 2629
19032, 1264542539.560046, 33234001, 7.172435, 0.019858, 192512, 483, 0, 1, 2713
19028, 1264542539.560070, 0, 0.011331, 0.032044, 360448, 0, 2610, 2596, 17
19034, 1264542539.562397, 52566001, 6.997801, 0.017415, 192512, 380, 0, 1, 2206
19033, 1264542539.562466, 42924001, 7.279760, 0.019501, 192512, 426, 0, 1, 2633
19030, 1264542539.575586, 14887001, 7.281946, 0.023506, 192512, 778, 0, 2, 2830
19033, 1264542539.576271, 42928001, 7.290153, 0.019521, 192512, 427, 0, 1, 2635
19032, 1264542539.593911, 33238001, 7.181052, 0.019882, 192512, 484, 0, 1, 2715
19028, 1264542539.593936, 0, 0.011351, 0.032095, 360448, 0, 2615, 2601, 17
19030, 1264542539.594361, 14896001, 7.296563, 0.023545, 192512, 779, 0, 2, 2836
19033, 1264542539.596008, 42930001, 7.294941, 0.019544, 192512, 428, 0, 1, 2638
19032, 1264542539.613596, 33240001, 7.185665, 0.019896, 192512, 485, 0, 1, 2716
19034, 1264542539.621304, 52575001, 7.022752, 0.017459, 192512, 381, 0, 1, 2213
19030, 1264542539.628743, 14905001, 7.310774, 0.023591, 192512, 780, 0, 2, 2843
19028, 1264542539.628766, 0, 0.011371, 0.032144, 360448, 0, 2620, 2606, 17
19031, 1264542539.633812, 23802001, 7.212713, 0.020589, 192512, 542, 0, 1, 2634
19033, 1264542539.643784, 42936001, 7.310347, 0.019565, 192512, 429, 0, 1, 2640
19031, 1264542539.660159, 23809001, 7.226619, 0.020604, 192512, 543, 0, 1, 2635
19032, 1264542539.664973, 33250001, 7.209056, 0.019931, 192512, 486, 0, 1, 2719
19033, 1264542539.669395, 42942001, 7.325800, 0.019610, 192512, 430, 0, 1, 2648
19028, 1264542539.669417, 0, 0.011390, 0.032195, 360448, 0, 2625, 2611, 17
19032, 1264542539.669578, 33252001, 7.213651, 0.019941, 192512, 487, 0, 1, 2719
19030, 1264542539.678140, 14914001, 7.325068, 0.023624, 192512, 781, 0, 2, 2848
19030, 1264542539.687874, 14916001, 7.328292, 0.023636, 192512, 782, 0, 2, 2849
19034, 1264542539.704787, 52588001, 7.058335, 0.017546, 192512, 382, 0, 1, 2227
19034, 1264542539.728105, 52593001, 7.071564, 0.017570, 192512, 383, 0, 1, 2231
19028, 1264542539.728131, 0, 0.011410, 0.032246, 360448, 0, 2630, 2616, 17
19031, 1264542539.736759, 23821001, 7.249974, 0.020648, 192512, 544, 0, 1, 2640
19031, 1264542539.742904, 23824001, 7.256113, 0.020655, 192512, 545, 0, 1, 2640
19033, 1264542539.748725, 42957001, 7.362799, 0.019677, 192512, 431, 0, 1, 2662
19030, 1264542539.756270, 14934001, 7.357112, 0.023679, 192512, 783, 0, 2, 2853
19034, 1264542539.760139, 52596001, 7.079673, 0.017585, 192512, 384, 0, 1, 2232
19028, 1264542539.760163, 0, 0.011429, 0.032294, 360448, 0, 2635, 2621, 17
19032, 1264542539.769013, 33264001, 7.241448, 0.019989, 192512, 488, 0, 1, 2724
19032, 1264542539.778882, 33267001, 7.248132, 0.020012, 192512, 489, 0, 1, 2726
19031, 1264542539.785749, 23832001, 7.271732, 0.020692, 192512, 546, 0, 1, 2644
19030, 1264542539.788256, 14941001, 7.368391, 0.023727, 192512, 784, 0, 2, 2860
19030, 1264542539.793335, 14944001, 7.373409, 0.023754, 192512, 785, 0, 2, 2863
19028, 1264542539.793359, 0, 0.011449, 0.032346, 360448, 0, 2640, 2626, 17
19033, 1264542539.797615, 42963001, 7.378255, 0.019708, 192512, 432, 0, 1, 2667
19032, 1264542539.802955, 33271001, 7.256980, 0.020030, 192512, 490, 0, 1, 2727
19031, 1264542539.817690, 23839001, 7.284809, 0.020728, 192512, 547, 0, 1, 2648
19031, 1264542539.821732, 23841001, 7.288819, 0.020746, 192512, 548, 0, 1, 2649
19032, 1264542539.824599, 33277001, 7.270386, 0.020068, 192512, 491, 0, 1, 2734
19028, 1264542539.824621, 0, 0.011469, 0.032396, 360448, 0, 2645, 2631, 17
19032, 1264542539.858067, 33285001, 7.288730, 0.020102, 192512, 492, 0, 1, 2740
19033, 1264542539.871966, 42975001, 7.408190, 0.019745, 192512, 433, 0, 1, 2672
19030, 1264542539.880875, 14962001, 7.402124, 0.023795, 192512, 786, 0, 2, 2867
19032, 1264542539.905351, 33297001, 7.315657, 0.020146, 192512, 493, 0, 1, 2748
19030, 1264542539.908512, 14970001, 7.414874, 0.023814, 192512, 787, 0, 2, 2868
19028, 1264542539.908537, 0, 0.011489, 0.032449, 360448, 0, 2650, 2636, 17
19030, 1264542539.910233, 14971001, 7.416588, 0.023821, 192512, 788, 0, 2, 2868
19031, 1264542539.924985, 23859001, 7.323698, 0.020779, 192512, 549, 0, 1, 2653
19031, 1264542539.932369, 23862001, 7.329660, 0.020793, 192512, 550, 0, 1, 2654
19030, 1264542539.933386, 14976001, 7.424568, 0.023840, 192512, 789, 0, 2, 2870
19032, 1264542539.950098, 33304001, 7.332020, 0.020193, 192512, 494, 0, 1, 2755
19028, 1264542539.950126, 0, 0.011510, 0.032530, 360448, 0, 2655, 2641, 17
19030, 1264542539.958219, 14979001, 7.429366, 0.023859, 192512, 790, 0, 2, 2872
19033, 1264542539.958396, 42990001, 7.445842, 0.019844, 192512, 434, 0, 1, 2691
19032, 1264542539.979814, 33312001, 7.349923, 0.020238, 192512, 495, 0, 1, 2761
19030, 1264542539.999678, 14986001, 7.440734, 0.023876, 192512, 791, 0, 2, 2873
19032, 1264542540.012853, 33316001, 7.359182, 0.020282, 192512, 496, 0, 1, 2766
19028, 1264542540.012897, 0, 0.011534, 0.032592, 360448, 0, 2660, 2646, 17
19031, 1264542540.012968, 23877001, 7.359285, 0.020829, 192512, 551, 0, 1, 2657
19032, 1264542540.019286, 33319001, 7.365539, 0.020310, 192512, 497, 0, 1, 2769
19030, 1264542540.039826, 15001001, 7.464907, 0.023909, 192512, 792, 0, 2, 2876
19034, 1264542540.052517, 52635001, 7.188606, 0.017767, 192512, 385, 0, 1, 2258
19030, 1264542540.058415, 15004001, 7.469777, 0.023923, 192512, 793, 0, 2, 2877
19028, 1264542540.058442, 0, 0.011554, 0.032644, 360448, 0, 2665, 2651, 17
19032, 1264542540.070551, 33324001, 7.377031, 0.020342, 192512, 498, 0, 1, 2773
19030, 1264542540.078496, 15010001, 7.479564, 0.023938, 192512, 794, 0, 2, 2878
19034, 1264542540.079394, 52639001, 7.200107, 0.017803, 192512, 386, 0, 1, 2263
19030, 1264542540.083228, 15013001, 7.484289, 0.023946, 192512, 795, 0, 2, 2878
19034, 1264542540.087836, 52642001, 7.208458, 0.017833, 192512, 387, 0, 1, 2268
19028, 1264542540.087859, 0, 0.011574, 0.032691, 360448, 0, 2670, 2656, 17
19031, 1264542540.090938, 23889001, 7.383393, 0.020866, 192512, 552, 0, 1, 2660
19031, 1264542540.093003, 23890001, 7.385451, 0.020873, 192512, 553, 0, 1, 2660
19031, 1264542540.116410, 23896001, 7.397139, 0.020890, 192512, 554, 0, 1, 2662
19030, 1264542540.124794, 15025001, 7.503704, 0.023978, 192512, 796, 0, 2, 2881
19033, 1264542540.124857, 43015001, 7.508559, 0.020046, 192512, 435, 0, 1, 2720
19028, 1264542540.124882, 0, 0.011593, 0.032739, 360448, 0, 2675, 2661, 17
19031, 1264542540.142677, 23902001, 7.408978, 0.020912, 192512, 555, 0, 1, 2664
19030, 1264542540.146642, 15028001, 7.508874, 0.024008, 192512, 797, 0, 2, 2885
19031, 1264542540.156197, 23905001, 7.414984, 0.020925, 192512, 556, 0, 1, 2665
19031, 1264542540.160363, 23907001, 7.419139, 0.020936, 192512, 557, 0, 1, 2665
19030, 1264542540.166694, 15036001, 7.521600, 0.024029, 192512, 798, 0, 2, 2888
19028, 1264542540.166718, 0, 0.011612, 0.032790, 360448, 0, 2680, 2666, 17
19032, 1264542540.170346, 33340001, 7.413932, 0.020410, 192512, 499, 0, 1, 2783
19033, 1264542540.186406, 43026001, 7.536032, 0.020107, 192512, 436, 0, 1, 2730
19034, 1264542540.186542, 52654001, 7.240786, 0.017893, 192512, 388, 0, 1, 2277
19034, 1264542540.192178, 52656001, 7.246361, 0.017908, 192512, 389, 0, 1, 2280
19033, 1264542540.196124, 43029001, 7.543218, 0.020127, 192512, 437, 0, 1, 2731
19028, 1264542540.196146, 0, 0.011631, 0.032839, 360448, 0, 2685, 2671, 17
19030, 1264542540.204770, 15043001, 7.532987, 0.024058, 192512, 799, 0, 2, 2893
19034, 1264542540.207252, 52659001, 7.254824, 0.017936, 192512, 390, 0, 1, 2283
19030, 1264542540.207948, 15045001, 7.536159, 0.024065, 192512, 800, 0, 2, 2893
19031, 1264542540.209796, 23914001, 7.433323, 0.020962, 192512, 558, 0, 1, 2667
19031, 1264542540.215836, 23917001, 7.439357, 0.020970, 192512, 559, 0, 1, 2667
19028, 1264542540.215857, 0, 0.011650, 0.032886, 360448, 0, 2690, 2676, 17
19032, 1264542540.246639, 33351001, 7.439107, 0.020464, 192512, 500, 0, 1, 2789
19032, 1264542540.253615, 33354001, 7.446045, 0.020486, 192512, 501, 0, 1, 2790
19031, 1264542540.254089, 23923001, 7.450536, 0.021002, 192512, 560, 0, 1, 2671
19033, 1264542540.255038, 43036001, 7.561931, 0.020168, 192512, 438, 0, 1, 2737
19030, 1264542540.258692, 15052001, 7.547594, 0.024203, 192512, 801, 0, 2, 2931
19028, 1264542540.258765, 0, 0.011674, 0.032987, 360448, 0, 2695, 2681, 17
19030, 1264542540.261986, 15054001, 7.550882, 0.024211, 192512, 802, 0, 2, 2931
19031, 1264542540.266039, 23929001, 7.462279, 0.021047, 192512, 561, 0, 1, 2677
19030, 1264542540.266874, 15057001, 7.555765, 0.024216, 192512, 803, 0, 2, 2931
19032, 1264542540.273395, 33357001, 7.452504, 0.020499, 192512, 502, 0, 1, 2791
19034, 1264542540.297251, 52668001, 7.279165, 0.018005, 192512, 391, 0, 1, 2295
19028, 1264542540.297288, 0, 0.011696, 0.033039, 360448, 0, 2700, 2686, 17
19031, 1264542540.301141, 23935001, 7.474426, 0.021114, 192512, 562, 0, 1, 2689
19033, 1264542540.309261, 43042001, 7.577118, 0.020206, 192512, 439, 0, 1, 2739
19033, 1264542540.316682, 43045001, 7.584529, 0.020216, 192512, 440, 0, 1, 2739
19030, 1264542540.317070, 15064001, 7.566939, 0.024238, 192512, 804, 0, 2, 2933
19032, 1264542540.317897, 33366001, 7.473149, 0.020578, 192512, 503, 0, 1, 2802
19028, 1264542540.317924, 0, 0.011718, 0.033094, 360448, 0, 2705, 2691, 17
19030, 1264542540.325058, 15069001, 7.574917, 0.024249, 192512, 805, 0, 2, 2933
19034, 1264542540.335503, 52675001, 7.298242, 0.018033, 192512, 392, 0, 1, 2296
19033, 1264542540.340842, 43047001, 7.589527, 0.020229, 192512, 441, 0, 1, 2740
19030, 1264542540.348887, 15073001, 7.581340, 0.024267, 192512, 806, 0, 2, 2935
19030, 1264542540.351974, 15075001, 7.584417, 0.024276, 192512, 807, 0, 2, 2935
19028, 1264542540.351995, 0, 0.011737, 0.033140, 360448, 0, 2710, 2696, 17
